ip.session_id,meta.direction,ip.pkts_per_flow,duration,ip.header_len,ip.payload_len,ip.avg_bytes_tot_len,time_between_pkts_sum,time_between_pkts_avg,time_between_pkts_max,time_between_pkts_min,time_between_pkts_std,"(-0.001, 50.0]","(50.0, 100.0]","(100.0, 150.0]","(150.0, 200.0]","(200.0, 250.0]","(250.0, 300.0]","(300.0, 350.0]","(350.0, 400.0]","(400.0, 450.0]","(450.0, 500.0]","(500.0, 550.0]",tcp_pkts_per_flow,pkts_rate,tcp_bytes_per_flow,byte_rate,tcp.tcp_session_payload_up_len,tcp.tcp_session_payload_down_len,"(-0.001, 150.0]","(150.0, 300.0]","(300.0, 450.0]","(450.0, 600.0]","(600.0, 750.0]","(750.0, 900.0]","(900.0, 1050.0]","(1050.0, 1200.0]","(1200.0, 1350.0]","(1350.0, 1500.0]","(1500.0, 10000.0]",tcp.fin,tcp.syn,tcp.rst,tcp.psh,tcp.ack,tcp.urg,sport_g,sport_le,dport_g,dport_le,mean_tcp_pkts,std_tcp_pkts,min_tcp_pkts,max_tcp_pkts,entropy_tcp_pkts,mean_tcp_len,std_tcp_len,min_tcp_len,max_tcp_len,entropy_tcp_len,ssl.tls_version,malware
2360,0,5.0,1647.452798128128,100.0,241.0,87.9,9.810924530029297,1.9621849060058594,8.701086044311523,0.00095367431640625,3.7710840567350408,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.003034988319957397,129,0.003034988319957397,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
10620,1,5.0,14981.613233089447,100.0,438.0,87.9,2003.636121749878,400.7272243499756,2002.8810501098633,0.016927719116210938,895.6312506464631,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00033374242961743586,326,0.00033374242961743586,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,62239.0,0.0,62239,62239,0.0,65.2,145.79163213298628,0,326,0,0,0
11738,0,5.0,16678.773324012756,100.0,241.0,87.9,11.450767517089844,2.2901535034179688,10.145902633666992,0.049114227294921875,4.394767348805682,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0002997822383497114,129,0.0002997822383497114,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
271,1,5.0,520.3183917999268,100.0,438.0,87.9,505.33199310302734,101.06639862060547,504.77004051208496,0.010967254638671875,225.67727938243,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.009609500795663983,326,0.009609500795663983,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50865.0,0.0,50865,50865,0.0,65.2,145.79163213298628,0,326,0,0,1
6831,0,5.0,8395.53029704094,100.0,241.0,87.9,10.062217712402344,2.0124435424804688,8.86392593383789,0.0011920928955078125,3.834888559362482,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0005955549945144363,129,0.0005955549945144363,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
7285,0,5.0,9310.960571050644,100.0,241.0,87.9,10.249853134155273,2.0499706268310547,8.975982666015625,0.0011920928955078125,3.8768404141640973,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0005370015222216543,129,0.0005370015222216543,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
3575,0,5.0,2233.379021167755,100.0,241.0,87.9,13.538122177124023,2.7076244354248047,10.434150695800781,0.0,4.418537482704038,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0022387601712967093,129,0.0022387601712967093,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
2325,1,5.0,1631.3930461406708,100.0,438.0,87.9,503.5693645477295,100.7138729095459,502.7930736541748,0.024080276489257812,224.76926008328326,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0030648653381405077,326,0.0030648653381405077,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,53932.0,0.0,53932,53932,0.0,65.2,145.79163213298628,0,326,0,0,0
303,1,20.0,535.3530828952789,400.0,1272.0,65.325,2.8057098388671875,0.14028549194335938,1.6889572143554688,0.010013580322265625,0.3767288602690036,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.03735852213988693,489355,0.03735852213988693,20,20,4,0,0,0,1,4,0,0,0,0,0,1,1,0,1,19,0,20,0,20,0,50897.0,0.0,50897,50897,0.0,24467.75,24477.787593255365,0,64240,0,0,1
8357,1,5.0,11472.406653165817,100.0,438.0,87.9,2003.9758682250977,400.79517364501953,2003.3299922943115,0.0209808349609375,895.8442207148137,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0004358283445801886,326,0.0004358283445801886,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,59976.0,0.0,59976,59976,0.0,65.2,145.79163213298628,0,326,0,0,0
791,1,5.0,882.543340921402,100.0,438.0,87.9,504.666805267334,100.9333610534668,504.0879249572754,0.011920928955078125,225.37034326063903,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.005665444140998049,326,0.005665444140998049,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51385.0,0.0,51385,51385,0.0,65.2,145.79163213298628,0,326,0,0,1
4882,0,5.0,4432.1019830703735,100.0,241.0,87.9,11.29603385925293,2.259206771850586,9.277105331420898,0.024080276489257812,3.9391033187002598,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.001128132885727555,129,0.001128132885727555,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
551,0,5.0,660.160796880722,100.0,241.0,87.9,12.583255767822266,2.516651153564453,11.517047882080078,0.025033950805664062,5.03403825041359,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.007573912331094391,129,0.007573912331094391,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
10609,0,5.0,14959.425225019455,100.0,241.0,87.9,10.329723358154297,2.0659446716308594,9.304046630859375,0.011920928955078125,4.048898681699533,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003342374405961508,129,0.0003342374405961508,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
8433,1,5.0,11625.621090173721,100.0,438.0,87.9,2004.673957824707,400.9347915649414,2003.9339065551758,0.011920928955078125,896.1037837483515,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0004300845487064885,326,0.0004300845487064885,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,60052.0,0.0,60052,60052,0.0,65.2,145.79163213298628,0,326,0,0,0
1517,0,5.0,1242.135215997696,100.0,241.0,87.9,10.104894638061523,2.0209789276123047,9.038925170898438,0.013113021850585938,3.9264205037963253,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.004025326659774273,129,0.004025326659774273,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
232,1,5.0,465.6634187698364,100.0,438.0,87.9,2004.6169757843018,400.92339515686035,2003.965139389038,0.018835067749023438,896.1275999499996,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.010737369092055202,326,0.010737369092055202,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50826.0,0.0,50826,50826,0.0,65.2,145.79163213298628,0,326,0,0,1
9927,1,5.0,13583.89771604538,100.0,438.0,87.9,2005.000114440918,401.0000228881836,2004.4190883636475,0.019073486328125,896.3385301484783,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003680828657958732,326,0.0003680828657958732,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,61546.0,0.0,61546,61546,0.0,65.2,145.79163213298628,0,326,0,0,0
931,0,5.0,1015.4315319061279,100.0,241.0,87.9,10.421991348266602,2.0843982696533203,9.045124053955078,0.0019073486328125,3.897133933368269,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.004924014906858562,129,0.004924014906858562,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
245,1,5.0,491.88881492614746,100.0,438.0,87.9,1991.4000034332275,398.2800006866455,1990.3109073638916,0.03409385681152344,889.9724078085911,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.010164898750037045,326,0.010164898750037045,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50839.0,0.0,50839,50839,0.0,65.2,145.79163213298628,0,326,0,0,1
5893,1,5.0,6504.453886985779,100.0,438.0,87.9,2005.3989887237549,401.079797744751,2004.7869682312012,0.015974044799804688,896.4995863392531,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0007687040429334251,326,0.0007687040429334251,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,57511.0,0.0,57511,57511,0.0,65.2,145.79163213298628,0,326,0,0,0
77,1,5.0,153.2576241493225,100.0,438.0,87.9,2004.357099533081,400.8714199066162,2003.7450790405273,0.012874603271484375,896.033639367085,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.03262480433031105,326,0.03262480433031105,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51684.0,0.0,51684,51684,0.0,65.2,145.79163213298628,0,326,0,0,0
764,1,5.0,864.6842429637909,100.0,438.0,87.9,2005.4078102111816,401.0815620422363,2004.8198699951172,0.0209808349609375,896.5169914103822,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.005782457632004493,326,0.005782457632004493,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51358.0,0.0,51358,51358,0.0,65.2,145.79163213298628,0,326,0,0,1
13640,1,5.0,17597.656063079834,100.0,438.0,87.9,504.38880920410156,100.87776184082031,503.5688877105713,0.017881393432617188,225.11136829841848,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0002841287488559389,326,0.0002841287488559389,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,65259.0,0.0,65259,65259,0.0,65.2,145.79163213298628,0,326,0,0,0
559,1,5.0,664.2086429595947,100.0,438.0,87.9,488.71707916259766,97.74341583251953,487.900972366333,0.022172927856445312,218.10488635437767,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.007527755100748005,326,0.007527755100748005,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51153.0,0.0,51153,51153,0.0,65.2,145.79163213298628,0,326,0,0,1
9729,0,5.0,13184.690914154053,100.0,241.0,87.9,10.89334487915039,2.178668975830078,9.470939636230469,0.0011920928955078125,4.081971389398608,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003792276991971341,129,0.0003792276991971341,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
2067,1,5.0,1506.7058689594269,100.0,438.0,87.9,505.8720111846924,101.17440223693848,505.1400661468506,0.018835067749023438,225.82381697240092,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0033184977260712067,326,0.0033184977260712067,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,53674.0,0.0,53674,53674,0.0,65.2,145.79163213298628,0,326,0,0,0
701,0,5.0,737.6724169254303,100.0,241.0,87.9,9.991168975830078,1.9982337951660156,8.978128433227539,0.00095367431640625,3.9050511070961766,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00677807639987363,129,0.00677807639987363,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
884,1,5.0,930.2146008014679,100.0,438.0,87.9,505.4187774658203,101.08375549316406,504.7149658203125,0.014066696166992188,225.63684012464023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.005375103761747049,326,0.005375103761747049,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51478.0,0.0,51478,51478,0.0,65.2,145.79163213298628,0,326,0,0,1
142,1,5.0,284.23085498809814,100.0,438.0,87.9,2005.0230026245117,401.00460052490234,2004.3039321899414,0.017881393432617188,896.2716095470295,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.017591334340564008,326,0.017591334340564008,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50736.0,0.0,50736,50736,0.0,65.2,145.79163213298628,0,326,0,0,1
421,1,5.0,594.9262959957123,100.0,438.0,87.9,2.652883529663086,0.5305767059326172,2.118825912475586,0.011920928955078125,0.9062210624353552,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.008404402416994585,326,0.008404402416994585,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51015.0,0.0,51015,51015,0.0,65.2,145.79163213298628,0,326,0,0,1
318,0,5.0,542.5775759220123,100.0,241.0,87.9,19.891977310180664,3.978395462036133,10.755062103271484,0.00095367431640625,4.279005536114501,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.009215272104644954,129,0.009215272104644954,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
10364,0,5.0,14465.25244307518,100.0,241.0,87.9,12.22085952758789,2.444171905517578,11.02590560913086,0.025987625122070312,4.800440509394399,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00034565591023567687,129,0.00034565591023567687,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
10034,1,5.0,13799.767524957657,100.0,438.0,87.9,2004.0700435638428,400.81400871276855,2003.4961700439453,0.02002716064453125,895.9265860377353,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003623249443120849,326,0.0003623249443120849,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,61653.0,0.0,61653,61653,0.0,65.2,145.79163213298628,0,326,0,0,0
9410,0,5.0,12739.126024961472,100.0,241.0,87.9,13.625860214233398,2.7251720428466797,12.562990188598633,0.0019073486328125,5.50167743562591,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003924916034430331,129,0.0003924916034430331,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
486,1,5.0,713.3520200252533,100.0,438.0,87.9,505.2659511566162,101.05319023132324,504.5030117034912,0.033855438232421875,225.53545199230982,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.007009162180297738,326,0.007009162180297738,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,52093.0,0.0,52093,52093,0.0,65.2,145.79163213298628,0,326,0,0,0
600,1,5.0,683.2510049343109,100.0,438.0,87.9,516.2761211395264,103.25522422790527,515.7029628753662,0.011920928955078125,230.56538310063976,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.007317954842204308,326,0.007317954842204308,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51194.0,0.0,51194,51194,0.0,65.2,145.79163213298628,0,326,0,0,1
739,1,5.0,814.2947897911072,100.0,438.0,87.9,2003.6849975585938,400.73699951171875,2003.0641555786133,0.013828277587890625,895.7281372050976,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00614028244155002,326,0.00614028244155002,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51333.0,0.0,51333,51333,0.0,65.2,145.79163213298628,0,326,0,0,1
10003,0,5.0,13737.200742006302,100.0,241.0,87.9,19.70076560974121,3.940153121948242,18.564939498901367,0.00095367431640625,8.177330971817483,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003639751717910585,129,0.0003639751717910585,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
10403,1,5.0,14543.85853600502,100.0,438.0,87.9,2004.654884338379,400.9309768676758,2003.8809776306152,0.032901763916015625,896.0763229070949,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003437877223311762,326,0.0003437877223311762,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,62022.0,0.0,62022,62022,0.0,65.2,145.79163213298628,0,326,0,0,0
971,0,5.0,1096.0545768737793,100.0,241.0,87.9,11.099100112915039,2.219820022583008,9.719133377075195,0.034809112548828125,4.19695222549012,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.004561816633493969,129,0.004561816633493969,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
379,1,5.0,573.8638207912445,100.0,438.0,87.9,488.7888431549072,97.75776863098145,488.19684982299805,0.02002716064453125,218.26216923531692,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.008712868486997474,326,0.008712868486997474,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50973.0,0.0,50973,50973,0.0,65.2,145.79163213298628,0,326,0,0,1
284,1,5.0,527.0068597793579,100.0,438.0,87.9,505.0370693206787,101.00741386413574,504.457950592041,0.010013580322265625,225.5358000677161,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.009487542538048463,326,0.009487542538048463,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50878.0,0.0,50878,50878,0.0,65.2,145.79163213298628,0,326,0,0,1
641,0,5.0,704.3597629070282,100.0,241.0,87.9,9.779930114746094,1.9559860229492188,8.755922317504883,0.023126602172851562,3.804238981322581,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.007098645128966536,129,0.007098645128966536,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
644,1,5.0,705.9121248722076,100.0,438.0,87.9,490.16809463500977,98.03361892700195,489.55512046813965,0.0209808349609375,218.86727054285706,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.007083034592875364,326,0.007083034592875364,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51238.0,0.0,51238,51238,0.0,65.2,145.79163213298628,0,326,0,0,1
1508,0,5.0,1237.5429050922394,100.0,241.0,87.9,11.33108139038086,2.266216278076172,10.010957717895508,0.0011920928955078125,4.334326676497833,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.004040263961294602,129,0.004040263961294602,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
50,0,5.0,98.79839277267456,100.0,241.0,87.9,10.654926300048828,2.1309852600097656,9.465932846069336,0.06103515625,4.103428100788658,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.050608110715976026,129,0.050608110715976026,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
635,0,5.0,701.2528388500214,100.0,241.0,87.9,11.981010437011719,2.3962020874023438,10.764122009277344,0.0,4.682388087695758,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.007130095912623267,129,0.007130095912623267,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
332,1,5.0,617.3251631259918,100.0,438.0,87.9,488.5730743408203,97.71461486816406,487.990140914917,0.010967254638671875,218.1707512005738,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.008099459245563807,326,0.008099459245563807,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51939.0,0.0,51939,51939,0.0,65.2,145.79163213298628,0,326,0,0,0
119,0,5.0,237.87249183654785,100.0,241.0,87.9,10.313034057617188,2.0626068115234375,9.225845336914062,0.0,4.008186486059525,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.021019664616939857,129,0.021019664616939857,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
753,1,5.0,842.5128870010376,100.0,438.0,87.9,2003.6542415618896,400.73084831237793,2003.1139850616455,0.012159347534179688,895.7594249317801,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.005934627323978063,326,0.005934627323978063,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51347.0,0.0,51347,51347,0.0,65.2,145.79163213298628,0,326,0,0,1
10662,1,5.0,15066.42362499237,100.0,438.0,87.9,2004.2369365692139,400.8473873138428,2003.622055053711,0.016927719116210938,895.978304788785,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0003318637604020332,326,0.0003318637604020332,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,62281.0,0.0,62281,62281,0.0,65.2,145.79163213298628,0,326,0,0,0
4751,1,5.0,4167.966866970062,100.0,438.0,87.9,2005.309820175171,401.0619640350342,2004.5719146728516,0.0247955322265625,896.3893406548161,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0011996256591249707,326,0.0011996256591249707,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,56361.0,0.0,56361,56361,0.0,65.2,145.79163213298628,0,326,0,0,0
6131,0,5.0,6984.208281040192,100.0,241.0,87.9,10.725975036621094,2.1451950073242188,9.40394401550293,0.0021457672119140625,4.062832904029965,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0007159007576525661,129,0.0007159007576525661,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
714,1,5.0,763.8894608020782,100.0,438.0,87.9,2006.34765625,401.26953125,2005.7759284973145,0.010967254638671875,896.9463648533202,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.006545449644965696,326,0.006545449644965696,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51308.0,0.0,51308,51308,0.0,65.2,145.79163213298628,0,326,0,0,1
832,1,5.0,903.5417349338531,100.0,438.0,87.9,505.3889751434326,101.07779502868652,504.65893745422363,0.016927719116210938,225.6088604437078,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0055337786918786235,326,0.0055337786918786235,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51426.0,0.0,51426,51426,0.0,65.2,145.79163213298628,0,326,0,0,1
873,1,5.0,924.5733947753906,100.0,438.0,87.9,506.1068534851074,101.22137069702148,505.3880214691162,0.028133392333984375,225.93613453416572,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.005407899500736407,326,0.005407899500736407,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51467.0,0.0,51467,51467,0.0,65.2,145.79163213298628,0,326,0,0,1
364,0,5.0,566.1924679279327,100.0,241.0,87.9,10.47515869140625,2.09503173828125,9.29713249206543,0.013828277587890625,4.029807114741183,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00883091931317677,129,0.00883091931317677,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
712,0,5.0,759.8589308261871,100.0,241.0,87.9,10.016918182373047,2.0033836364746094,8.89897346496582,0.04100799560546875,3.8575381711218903,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.006580168761803654,129,0.006580168761803654,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
